#mu0            mu1             mu2              x0              x1                 x2              mua  mub  xa                 xb                 T       b              u               phi
0.066666666667  0.566666666667  -0.633333333333  0.500256520274  5.57956005859e-07  0.49974292177   0.7  0.5  0.000514156459791  1.11591201172e-06  470.0   24.6904381931  -1.31722323975  -0.750917040566
0.066666666667  0.566666666667  -0.633333333333  0.500306875803  6.97445007813e-07  0.499692426752  0.7  0.5  0.00061514649693   1.39489001563e-06  480.0   24.1760540641  -1.31712141858  -0.750886051903
0.066666666667  0.566666666667  -0.633333333333  0.500371180233  9.76423010742e-07  0.499627843344  0.7  0.5  0.000744313312384  1.95284602148e-06  490.0   23.6826652056  -1.31699103309  -0.750846362162
0.066666666667  0.566666666667  -0.633333333333  0.500426975834  8.36934009766e-07  0.499572187232  0.7  0.5  0.000855625535639  1.67386801953e-06  500.0   23.2090119015  -1.31687955662  -0.750812664758
0.066666666667  0.566666666667  -0.633333333333  0.500479842165  1.25540101367e-06  0.499518902434  0.7  0.5  0.000962195132838  2.51080202734e-06  510.0   22.7539332368  -1.31677149264  -0.750779617971
0.066666666667  0.566666666667  -0.633333333333  0.500564093522  2.23182402539e-06  0.499433674654  0.7  0.5  0.00113265069276   4.46364805078e-06  520.0   22.3163575976  -1.31659812504  -0.750726545681
0.066666666667  0.566666666667  -0.633333333333  0.500620028612  3.62671404102e-06  0.499376344674  0.7  0.5  0.00124731065205   7.25342808203e-06  530.0   21.8952942467  -1.31648000637  -0.750690083874
0.066666666667  0.566666666667  -0.633333333333  0.50071948427   2.65029103027e-06  0.499277865439  0.7  0.5  0.00144426912227   5.30058206055e-06  540.0   21.4898258347  -1.31628426248  -0.750631234487
0.066666666667  0.566666666667  -0.633333333333  0.500791321106  2.37131302637e-06  0.499206307581  0.7  0.5  0.00158738483788   4.74262605273e-06  550.0   21.0991017286  -1.3161409613   -0.750587835331
0.066666666667  0.566666666667  -0.633333333333  0.500896356324  5.02160405664e-06  0.499098622072  0.7  0.5  0.00180275585631   1.00432081133e-05  560.0   20.7223320549  -1.31591899794  -0.750519281974
0.066666666667  0.566666666667  -0.633333333333  0.501011016283  5.30058205957e-06  0.498983683135  0.7  0.5  0.0020326337309    1.06011641191e-05  570.0   20.3587823697  -1.31568748123  -0.750448958752
0.066666666667  0.566666666667  -0.633333333333  0.501117864859  9.20627410352e-06  0.498872928867  0.7  0.5  0.00225414226539   1.8412548207e-05   580.0   20.0077688806  -1.31545664326  -0.750377082455
0.066666666667  0.566666666667  -0.633333333333  0.501232943285  9.90371911133e-06  0.498757152996  0.7  0.5  0.002485694008     1.98074382227e-05  590.0   19.6686541538  -1.31522268681  -0.750305909665
0.066666666667  0.566666666667  -0.633333333333  0.501357646452  1.36699221543e-05  0.498628683626  0.7  0.5  0.00274263274889   2.73398443086e-05  600.0   19.3408432512  -1.31495655221  -0.750223398386
0.066666666667  0.566666666667  -0.633333333333  0.50147816495   1.14380981289e-05  0.498510396952  0.7  0.5  0.00297920609556   2.28761962578e-05  610.0   19.0237802471  -1.31472383608  -0.750154051773
0.066666666667  0.566666666667  -0.633333333333  0.501654339559  1.24145211396e-05  0.49833324592   0.7  0.5  0.00333350815955   2.48290422793e-05  620.0   18.7169450819  -1.31436608162  -0.750045285183
0.066666666667  0.566666666667  -0.633333333333  0.501770952364  1.45068561631e-05  0.49821454078   0.7  0.5  0.00357091844022   2.90137123262e-05  630.0   18.4198507155  -1.3141228179   -0.749970300994
0.066666666667  0.566666666667  -0.633333333333  0.501973629883  1.92494822168e-05  0.498007120635  0.7  0.5  0.0039857587309    3.84989644336e-05  640.0   18.132040548   -1.31369656718  -0.749839181104
0.066666666667  0.566666666667  -0.633333333333  0.502148549091  2.5805465291e-05   0.497825645444  0.7  0.5  0.00434870911298   5.1610930582e-05   650.0   17.8530860781  -1.31331818168  -0.749721416856
0.066666666667  0.566666666667  -0.633333333333  0.502287340648  2.65029102988e-05  0.497686156442  0.7  0.5  0.00462768711613   5.30058205977e-05  660.0   17.5825847739  -1.31303637771  -0.749635594936
0.066666666667  0.566666666667  -0.633333333333  0.502464212702  3.20824703613e-05  0.497503704828  0.7  0.5  0.00499259034424   6.41649407227e-05  670.0   17.3201581354  -1.31265881847  -0.749519047517
0.066666666667  0.566666666667  -0.633333333333  0.502597006231  3.89174314385e-05  0.497364076337  0.7  0.5  0.00527184732538   7.7834862877e-05   680.0   17.0654499276  -1.31236328782  -0.749425831716
0.066666666667  0.566666666667  -0.633333333333  0.502912390864  3.50117393945e-05  0.497052597397  0.7  0.5  0.0058948052064    7.00234787891e-05  690.0   16.8181245663  -1.3117467789   -0.749241487615
0.066666666667  0.566666666667  -0.633333333333  0.503032490894  4.86816615488e-05  0.496918827444  0.7  0.5  0.00616234511141   9.73633230977e-05  700.0   16.5778656439  -1.31144901286  -0.749144669431
0.066666666667  0.566666666667  -0.633333333333  0.503294730217  6.05382266816e-05  0.496644731556  0.7  0.5  0.00671053688759   0.000121076453363  710.0   16.3443745785  -1.31087432483  -0.74896557221
0.066666666667  0.566666666667  -0.633333333333  0.503497826203  6.45834077275e-05  0.496437590389  0.7  0.5  0.00712481922225   0.000129166815455  720.0   16.117369376   -1.31044990117  -0.748835191371
0.066666666667  0.566666666667  -0.633333333333  0.503727146122  7.37896818311e-05  0.496199064196  0.7  0.5  0.00760187160763   0.000147579363662  730.0   15.8965834942  -1.30995157393  -0.748680007067
0.066666666667  0.566666666667  -0.633333333333  0.504006682081  8.42513569492e-05  0.495909066562  0.7  0.5  0.00818186687616   0.000168502713898  740.0   15.6817647983  -1.30934770362  -0.748492595128
0.066666666667  0.566666666667  -0.633333333333  0.504227353682  0.000103082372161  0.495669563946  0.7  0.5  0.00866087210756   0.000206164744322  750.0   15.472674601   -1.3088272396   -0.74832626578
0.066666666667  0.566666666667  -0.633333333333  0.504502147015  0.000109917333238  0.495387935652  0.7  0.5  0.0092241286959    0.000219834666477  760.0   15.2690867773  -1.30824681     -0.748146950758
0.066666666667  0.566666666667  -0.633333333333  0.504789633847  0.000108382954221  0.495101983199  0.7  0.5  0.00979603360234   0.000216765908441  770.0   15.070786949   -1.3076770991   -0.747976038908
0.066666666667  0.566666666667  -0.633333333333  0.505034437045  0.000140325935581  0.49482523702   0.7  0.5  0.0103495259606    0.000280651871162  780.0   14.8775717317  -1.30705488271  -0.747773210154
