#mu0             mu1             mu2             x0              x1              x2              mua   mub  xa                  xb              T       b              u               phi
-0.766666666667  0.333333333333  0.433333333333  0.374714466014  0.125285533986  0.5             -1.2  1.1  2.77555756156e-17   0.250571067972  30.0    386.816865025  -1.07917972157  -1.02147456301
-0.766666666667  0.333333333333  0.433333333333  0.374991072704  0.125008927296  0.5             -1.2  1.1  0.0                 0.250017854592  40.0    290.112648769  -1.08023847369  -1.02192478041
-0.766666666667  0.333333333333  0.433333333333  0.374969870376  0.125030129624  0.5             -1.2  1.1  -5.55111512313e-17  0.250060259249  50.0    232.090119015  -1.0801906634   -1.02192361524
-0.766666666667  0.333333333333  0.433333333333  0.374940856663  0.125059143337  0.5             -1.2  1.1  0.0                 0.250118286673  60.0    193.408432513  -1.08012497163  -1.02192175364
-0.766666666667  0.333333333333  0.433333333333  0.374344401693  0.125655598307  0.5             -1.2  1.1  -5.55111512313e-17  0.251311196615  70.0    165.778656439  -1.08141776963  -1.02452675257
-0.766666666667  0.333333333333  0.433333333333  0.374330173814  0.125669826186  0.5             -1.2  1.1  2.77555756156e-17   0.251339652371  80.0    145.056324384  -1.08160176008  -1.02474204436
-0.766666666667  0.333333333333  0.433333333333  0.374892732958  0.125107267042  0.5             -1.2  1.1  2.77555756156e-17   0.250214534084  90.0    128.938955008  -1.08315996405  -1.02506261821
-0.766666666667  0.333333333333  0.433333333333  0.375042683634  0.124957316366  0.5             -1.2  1.1  -1.38777878078e-17  0.249914632731  100.0   116.045059507  -1.0845554836   -1.02612824627
-0.766666666667  0.333333333333  0.433333333333  0.3750278978    0.1249721022    0.5             -1.2  1.1  8.32667268469e-17   0.249944204399  110.0   105.495508643  -1.08505430329  -1.02665959479
-0.766666666667  0.333333333333  0.433333333333  0.375005998027  0.124994001973  0.5             -1.2  1.1  -2.77555756156e-17  0.249988003946  120.0   96.7042162563  -1.08561482527  -1.02726829628
-0.766666666667  0.333333333333  0.433333333333  0.37502371313   0.12497628687   0.5             -1.2  1.1  2.77555756156e-17   0.249952573739  130.0   89.2654303904  -1.08837502893  -1.02998952671
-0.766666666667  0.333333333333  0.433333333333  0.375002092335  0.124997907665  0.5             -1.2  1.1  2.77555756156e-17   0.24999581533   140.0   82.8893282196  -1.09071885902  -1.03238092255
-0.766666666667  0.333333333333  0.433333333333  0.375           0.125           0.5             -1.2  1.1  0.0                 0.25            150.0   77.363373005   -1.09092741603  -1.0325940827
-0.766666666667  0.333333333333  0.433333333333  0.375           0.125           0.5             -1.2  1.1  0.0                 0.25            160.0   72.5281621922  -1.09092741603  -1.0325940827
-0.766666666667  0.333333333333  0.433333333333  0.375000697445  0.124999302555  0.5             -1.2  1.1  -6.93889390391e-17  0.24999860511   170.0   68.2617997103  -1.09092877304  -1.03259390533
-0.766666666667  0.333333333333  0.433333333333  0.375000557956  0.124999442044  0.5             -1.2  1.1  -1.38777878078e-17  0.249998884088  180.0   64.4694775042  -1.0909284833   -1.03259392247
-0.766666666667  0.333333333333  0.433333333333  0.375000557956  0.124999442044  0.5             -1.2  1.1  -1.38777878078e-17  0.249998884088  190.0   61.0763471092  -1.09092849247  -1.03259393164
-0.766666666667  0.333333333333  0.433333333333  0.375000278978  0.124999721022  0.5             -1.2  1.1  -1.38777878078e-17  0.249999442044  200.0   58.0225297537  -1.09092791022  -1.03259396313
-0.766666666667  0.333333333333  0.433333333333  0.375001813357  0.124998186643  0.5             -1.2  1.1  2.77555756156e-17   0.249996373286  210.0   55.2595521464  -1.09128752929  -1.03295020657
-0.766666666667  0.333333333333  0.433333333333  0.375000278978  0.124999721022  0.5             -1.2  1.1  -1.38777878078e-17  0.249999442044  220.0   52.7477543216  -1.0925205873   -1.03418664021
-0.766666666667  0.333333333333  0.433333333333  0.375           0.125           0.5             -1.2  1.1  0.0                 0.25            230.0   50.4543736989  -1.0925201234   -1.03418679006
-0.766666666667  0.333333333333  0.433333333333  0.375           0.125           0.5             -1.2  1.1  0.0                 0.25            240.0   48.3521081281  -1.0925201234   -1.03418679006
-0.766666666667  0.333333333333  0.433333333333  0.375000278978  0.124999721022  0.5             -1.2  1.1  -1.38777878078e-17  0.249999442044  250.0   46.418023803   -1.0925205912   -1.03418664412
-0.766666666667  0.333333333333  0.433333333333  0.375000139489  0.124999860511  0.5             -1.2  1.1  -4.16333634234e-17  0.249999721022  260.0   44.6327151952  -1.09252020563  -1.03418656542
-0.766666666667  0.333333333333  0.433333333333  0.375000418467  0.124999581533  0.5             -1.2  1.1  -5.55111512313e-17  0.249999163066  270.0   42.9796516694  -1.09252080702  -1.03418655306
-0.766666666667  0.333333333333  0.433333333333  0.374999442044  0.125000557956  0.5             -1.2  1.1  2.77555756156e-17   0.250001115912  280.0   41.4446641098  -1.0925184275   -1.03418632167
-0.766666666667  0.333333333333  0.433333333333  0.375000697445  0.124999302555  0.5             -1.2  1.1  -6.93889390391e-17  0.24999860511   290.0   40.0155377612  -1.0925210353   -1.03418616759
-0.766666666667  0.333333333333  0.433333333333  0.375000557956  0.124999442044  0.5             -1.2  1.1  -1.38777878078e-17  0.249998884088  300.0   38.6816865025  -1.09252058586  -1.03418602502
-0.766666666667  0.333333333333  0.433333333333  0.375000418467  0.124999581533  0.5             -1.2  1.1  -5.55111512313e-17  0.249999163066  310.0   37.4338901637  -1.09252032973  -1.03418607577
-0.766666666667  0.333333333333  0.433333333333  0.37500139489   0.12499860511   0.5             -1.2  1.1  -1.38777878078e-17  0.24999721022   320.0   36.2640810961  -1.09252106407  -1.03418466198
