#mu0             mu1            mu2             x0              x1              x2              mua  mub  xa              xb              T       b              u                  phi
-0.066666666667  1.23333333333  -1.16666666667  0.473881102923  0.368628839853  0.157490057224  1.1  1.3  0.685019885552  0.737257679706  30.0    386.816865025  -0.0124704419047   -0.491093966297
-0.066666666667  1.23333333333  -1.16666666667  0.473044866358  0.370478045547  0.156477088095  1.1  1.3  0.687045823811  0.740956091094  40.0    290.112648769  -0.00805930951312  -0.493719300794
-0.066666666667  1.23333333333  -1.16666666667  0.47630960644   0.372058316446  0.151632077114  1.1  1.3  0.696735845772  0.744116632892  50.0    232.090119015  0.00533229334008   -0.495095426435
-0.066666666667  1.23333333333  -1.16666666667  0.480566950257  0.368832772774  0.150600276969  1.1  1.3  0.698799446061  0.737665545547  60.0    193.408432513  -0.00371909789695  -0.498030364442
-0.066666666667  1.23333333333  -1.16666666667  0.481422715282  0.368167549725  0.150409734993  1.1  1.3  0.699180530014  0.73633509945   70.0    165.778656439  -0.00562721487684  -0.498628093844
-0.066666666667  1.23333333333  -1.16666666667  0.481391888212  0.368176755999  0.150431355788  1.1  1.3  0.699137288423  0.736353511998  80.0    145.056324384  -0.00564895914774  -0.498626208678
-0.066666666667  1.23333333333  -1.16666666667  0.480048609127  0.367667900121  0.152283490751  1.1  1.3  0.695433018497  0.735335800243  90.0    128.938955008  -0.0128082627104   -0.50038779004
-0.066666666667  1.23333333333  -1.16666666667  0.479605452569  0.367277470406  0.153117077025  1.1  1.3  0.693765845951  0.734554940812  100.0   116.045059507  -0.0165348165805   -0.501265336848
-0.066666666667  1.23333333333  -1.16666666667  0.484380440071  0.361886778451  0.153732781478  1.1  1.3  0.692534437045  0.723773556903  110.0   105.495508643  -0.0414901033461   -0.510850274735
-0.066666666667  1.23333333333  -1.16666666667  0.486580181626  0.358942584095  0.154477234279  1.1  1.3  0.691045531442  0.71788516819   120.0   96.7042162563  -0.0550442285986   -0.515111698499
-0.066666666667  1.23333333333  -1.16666666667  0.486750497697  0.359456601066  0.153792901237  1.1  1.3  0.692414197525  0.718913202132  130.0   89.2654303904  -0.0523053992473   -0.515214845963
-0.066666666667  1.23333333333  -1.16666666667  0.490284172574  0.358577122911  0.151138704515  1.1  1.3  0.697722590969  0.717154245822  140.0   82.8893282196  -0.050674600298    -0.517136636599
-0.066666666667  1.23333333333  -1.16666666667  0.492898335952  0.352900199525  0.154201464523  1.1  1.3  0.691597070954  0.70580039905   150.0   77.363373005   -0.0749916649713   -0.519955628453
-0.066666666667  1.23333333333  -1.16666666667  0.492823430358  0.352456206033  0.154720363609  1.1  1.3  0.690559272782  0.704912412066  160.0   72.5281621922  -0.0773939885205   -0.520061990934
-0.066666666667  1.23333333333  -1.16666666667  0.49286513757   0.352445046913  0.154689815517  1.1  1.3  0.690620368965  0.704890093826  170.0   68.2617997103  -0.0773539483854   -0.520060142887
-0.066666666667  1.23333333333  -1.16666666667  0.492902939089  0.352430958524  0.154666102387  1.1  1.3  0.690667795226  0.704861917048  180.0   64.4694775042  -0.0773332677926   -0.520055001369
-0.066666666667  1.23333333333  -1.16666666667  0.492814363573  0.352438769908  0.154746866519  1.1  1.3  0.690506266962  0.704877539816  190.0   61.0763471092  -0.0774789490713   -0.520043311157
-0.066666666667  1.23333333333  -1.16666666667  0.492855652318  0.352435282683  0.154709065     1.1  1.3  0.690581870001  0.704870565366  200.0   58.0225297537  -0.0773925050335   -0.520030963676
-0.066666666667  1.23333333333  -1.16666666667  0.492883689607  0.352433469326  0.154682841067  1.1  1.3  0.690634317865  0.704866938652  210.0   55.2595521464  -0.0773315483593   -0.520022984925
-0.066666666667  1.23333333333  -1.16666666667  0.492885502964  0.35241896247   0.154695534566  1.1  1.3  0.690608930867  0.704837924939  220.0   52.7477543216  -0.0773885237371   -0.520014316779
-0.066666666667  1.23333333333  -1.16666666667  0.492879783915  0.352419520426  0.15470069566   1.1  1.3  0.690598608681  0.704839040851  230.0   50.4543736989  -0.0773938743008   -0.520009763623
-0.066666666667  1.23333333333  -1.16666666667  0.492884526541  0.352423984074  0.154691489385  1.1  1.3  0.690617021229  0.704847968147  240.0   48.3521081281  -0.0773442924327   -0.519992041043
-0.066666666667  1.23333333333  -1.16666666667  0.492860813411  0.352445046913  0.154694139676  1.1  1.3  0.690611720647  0.704890093826  250.0   46.418023803   -0.0772866545988   -0.519983335951
-0.066666666667  1.23333333333  -1.16666666667  0.492921909593  0.352422031228  0.154656059179  1.1  1.3  0.690687881642  0.704844062455  260.0   44.6327151952  -0.0772516523673   -0.519972270032
-0.066666666667  1.23333333333  -1.16666666667  0.492900428287  0.352426355387  0.154673216326  1.1  1.3  0.690653567348  0.704852710773  270.0   42.9796516694  -0.0772638422844   -0.519957957039
-0.066666666667  1.23333333333  -1.16666666667  0.492845888087  0.352444767935  0.154709343978  1.1  1.3  0.690581312045  0.70488953587   280.0   41.4446641098  -0.0772855154887   -0.519948022035
-0.066666666667  1.23333333333  -1.16666666667  0.492850351735  0.352426913343  0.154722734922  1.1  1.3  0.690554530156  0.704853826685  290.0   40.0155377612  -0.0773361137485   -0.519922738278
-0.066666666667  1.23333333333  -1.16666666667  0.492821477512  0.352458856324  0.154719666164  1.1  1.3  0.690560667672  0.704917712648  300.0   38.6816865025  -0.0772412016492   -0.519917629198
-0.066666666667  1.23333333333  -1.16666666667  0.492827894006  0.352444907424  0.15472719857   1.1  1.3  0.69054560286   0.704889814848  310.0   37.4338901637  -0.0772759198621   -0.519899508977
-0.066666666667  1.23333333333  -1.16666666667  0.492851886114  0.352427471299  0.154720642587  1.1  1.3  0.690558714826  0.704854942597  320.0   36.2640810961  -0.0772717444539   -0.519864422806
-0.066666666667  1.23333333333  -1.16666666667  0.492791208399  0.35250140047   0.154707391132  1.1  1.3  0.690585217737  0.705002800939  330.0   35.1651695477  -0.0770470665667   -0.519861113965
-0.066666666667  1.23333333333  -1.16666666667  0.492695518944  0.352558869938  0.154745611118  1.1  1.3  0.690508777764  0.705117739876  340.0   34.1308998551  -0.0769373842542   -0.519816768301
-0.066666666667  1.23333333333  -1.16666666667  0.492604711604  0.352919449007  0.154475839389  1.1  1.3  0.691048321222  0.705838898015  350.0   33.1557312879  -0.0753018018104   -0.51971218924
-0.066666666667  1.23333333333  -1.16666666667  0.492212886998  0.351798933858  0.155988179144  1.1  1.3  0.688023641712  0.703597867715  360.0   32.2347387521  -0.0817570748483   -0.519926975428
-0.066666666667  1.23333333333  -1.16666666667  0.492163368403  0.35103718442   0.156799447177  1.1  1.3  0.686401105646  0.70207436884   370.0   31.3635295966  -0.0857287487841   -0.520133311153
-0.066666666667  1.23333333333  -1.16666666667  0.492007140721  0.348700743644  0.159292115635  1.1  1.3  0.681415768729  0.697401487288  380.0   30.5381735546  -0.0982460162491   -0.521091961992
-0.066666666667  1.23333333333  -1.16666666667  0.492039920636  0.348665731904  0.159294347459  1.1  1.3  0.681411305081  0.697331463809  390.0   29.7551434635  -0.0983309903957   -0.521080995603
-0.066666666667  1.23333333333  -1.16666666667  0.490331738323  0.34733068267   0.162337579007  1.1  1.3  0.675324841987  0.694661365341  400.0   29.0112648769  -0.108638885709    -0.521222653504
-0.066666666667  1.23333333333  -1.16666666667  0.489192950114  0.346659740573  0.164147309313  1.1  1.3  0.671705381374  0.693319481146  410.0   28.3036730506  -0.114704348861    -0.521562260528
-0.066666666667  1.23333333333  -1.16666666667  0.490172162905  0.348058815259  0.161769021836  1.1  1.3  0.676461956328  0.696117630517  420.0   27.6297760732  -0.106481654653    -0.522209392952
